


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	Encoder_counts	Diff_counts	Cond_(uS/cm)	Cond_Temp	Dust(#>1.0Mikrom)	EDAQ_Volts	pH_disabled	Na_disabled	SO4_disabled	Ca_disabled	H2O2_disabled	NH4_disabled	MQ/SPLE	NEW BAG	BREAK	LOG	
15/09/2022	10:22:32	1663208552.598093510	29.0	Blank	Blank	8.4235E-1	-2.1000E+1	0.0000E+0	8.4000E-1	2.4200E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:33	1663208553.598150730	30.0	Blank	Blank	7.3245E-1	-2.1000E+1	0.0000E+0	8.4000E-1	2.4200E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:34	1663208554.598207950	31.0	Blank	Blank	8.3440E-1	-2.1000E+1	0.0000E+0	8.4000E-1	2.4200E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:35	1663208555.598265170	32.0	Blank	Blank	8.1010E-1	-2.1000E+1	0.0000E+0	8.4000E-1	2.4200E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:36	1663208556.598322390	33.0	Blank	Blank	7.1185E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:37	1663208557.598379610	34.0	Blank	Blank	8.5160E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:38	1663208558.598436830	35.0	Blank	Blank	7.8735E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:39	1663208559.598494050	36.0	Blank	Blank	7.5370E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:40	1663208560.598551270	37.0	Blank	Blank	8.2530E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:41	1663208561.598608490	38.0	Blank	Blank	7.4675E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:42	1663208562.598665710	39.0	Blank	Blank	7.9305E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:43	1663208563.598722930	40.0	Blank	Blank	8.3785E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:44	1663208564.598780150	41.0	Blank	Blank	7.1245E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:45	1663208565.598837380	42.0	Blank	Blank	7.9035E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:46	1663208566.598894600	43.0	Blank	Blank	8.2985E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:47	1663208567.597951410	44.0	Blank	Blank	6.9825E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:48	1663208568.598008630	45.0	Blank	Blank	7.7830E-1	-2.1000E+1	0.0000E+0	8.3000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:49	1663208569.598065850	46.0	Blank	Blank	9.0460E-1	-2.1000E+1	0.0000E+0	8.4000E-1	2.4200E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:50	1663208570.598123070	47.0	Blank	Blank	6.9280E-1	-2.1000E+1	0.0000E+0	8.4000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:51	1663208571.598180290	48.0	Blank	Blank	7.4480E-1	-2.1000E+1	0.0000E+0	8.4000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:52	1663208572.598237510	49.0	Blank	Blank	8.9515E-1	-1.9000E+1	-2.0000E+0	8.4000E-1	2.4200E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:53	1663208573.598294730	50.0	Blank	Blank	7.1485E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:54	1663208574.598351960	51.0	Blank	Blank	7.5940E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:55	1663208575.598409180	52.0	Blank	Blank	9.1590E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:56	1663208576.598466400	53.0	Blank	Blank	7.1975E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:57	1663208577.598523620	54.0	Blank	Blank	7.4780E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:58	1663208578.598580840	55.0	Blank	Blank	8.8150E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:22:59	1663208579.598638060	56.0	Blank	Blank	7.4795E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:00	1663208580.598695280	57.0	Blank	Blank	7.8710E-1	-1.9000E+1	0.0000E+0	8.5000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:01	1663208581.598752500	58.0	Blank	Blank	8.6825E-1	-1.9000E+1	0.0000E+0	8.5000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:02	1663208582.598809720	59.0	Blank	Blank	7.2865E-1	-1.9000E+1	0.0000E+0	8.6000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:03	1663208583.598866940	60.0	Blank	Blank	8.4930E-1	-1.9000E+1	0.0000E+0	8.6000E-1	2.4200E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:04	1663208584.598924160	61.0	Blank	Blank	8.4125E-1	-1.9000E+1	0.0000E+0	8.6000E-1	2.4200E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:05	1663208585.597980980	62.0	Blank	Blank	7.6195E-1	-1.9000E+1	0.0000E+0	8.6000E-1	2.4200E+1	0.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:06	1663208586.598038200	63.0	Blank	Blank	8.3070E-1	-1.9000E+1	0.0000E+0	8.6000E-1	2.4200E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:07	1663208587.598095420	64.0	Blank	Blank	7.9080E-1	-1.9000E+1	0.0000E+0	8.5000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:08	1663208588.598152640	65.0	Blank	Blank	7.3630E-1	-1.9000E+1	0.0000E+0	8.5000E-1	2.4200E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:09	1663208589.598209860	66.0	Blank	Blank	8.4215E-1	-1.9000E+1	0.0000E+0	8.5000E-1	2.4200E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:10	1663208590.598267080	67.0	Blank	Blank	7.7405E-1	-1.9000E+1	0.0000E+0	8.5000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:11	1663208591.598324300	68.0	Blank	Blank	8.0985E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:12	1663208592.598381520	69.0	Blank	Blank	8.2795E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:13	1663208593.598438740	70.0	Blank	Blank	7.2730E-1	-1.9000E+1	0.0000E+0	3.5000E-1	2.4200E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:14	1663208594.598495960	71.0	Blank	Blank	7.8700E-1	-1.9000E+1	0.0000E+0	8.2000E-1	2.4200E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:15	1663208595.598553180	72.0	Blank	Blank	8.5140E-1	-1.9000E+1	0.0000E+0	8.2000E-1	2.4200E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:16	1663208596.598610400	73.0	Blank	Blank	7.0320E-1	-1.9000E+1	0.0000E+0	8.2000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:17	1663208597.598667620	74.0	Blank	Blank	8.0230E-1	-1.9000E+1	0.0000E+0	8.2000E-1	2.4200E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:18	1663208598.598724840	75.0	Blank	Blank	8.5245E-1	-1.9000E+1	0.0000E+0	8.2000E-1	2.4200E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:19	1663208599.598782060	76.0	Blank	Blank	7.0660E-1	-1.9000E+1	0.0000E+0	8.2000E-1	2.4200E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:20	1663208600.598839280	77.0	Blank	Blank	7.7580E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	1.7000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:21	1663208601.598896500	78.0	Blank	Blank	9.0865E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:22	1663208602.597953320	79.0	Blank	Blank	6.9530E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	2.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:23	1663208603.598010540	80.0	Blank	Blank	7.4125E-1	-1.9000E+1	0.0000E+0	8.4000E-1	2.4200E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:24	1663208604.598067760	81.0	Blank	Blank	9.0160E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:25	1663208605.598124980	82.0	Blank	Blank	7.5305E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:26	1663208606.598182200	83.0	Blank	Blank	7.7630E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:27	1663208607.598239420	84.0	Blank	Blank	9.0045E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.2000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:28	1663208608.598296640	85.0	Blank	Blank	7.3880E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:29	1663208609.598353860	86.0	Blank	Blank	7.5975E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:30	1663208610.598411080	87.0	Blank	Blank	8.6560E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:31	1663208611.598468300	88.0	Blank	Blank	7.6935E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:32	1663208612.598525520	89.0	Blank	Blank	8.0660E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:33	1663208613.598582740	90.0	Blank	Blank	8.6445E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
15/09/2022	10:23:34	1663208614.598639960	91.0	Blank	Blank	7.2215E-1	-1.9000E+1	0.0000E+0	8.3000E-1	2.4200E+1	1.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
