


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	Encoder_counts	Diff_counts	Cond_(uS/cm)	Cond_Temp	Dust(#>1.0Mikrom)	EDAQ_Volts	pH_disabled	Na_disabled	SO4_disabled	Ca_disabled	H2O2_disabled	NH4_disabled	MQ/SPLE	NEW BAG	BREAK	LOG	
24/08/2022	13:19:58	1661318398.111452100	13.0	Blank	Blank	9.8925E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:19:59	1661318399.111509320	14.0	Blank	Blank	8.2025E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:00	1661318400.111566540	15.0	Blank	Blank	8.7375E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:01	1661318401.111623760	16.0	Blank	Blank	8.9920E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:02	1661318402.111680980	17.0	Blank	Blank	8.2215E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:03	1661318403.111738200	18.0	Blank	Blank	8.8765E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:04	1661318404.111795420	19.0	Blank	Blank	9.2435E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:05	1661318405.111852650	20.0	Blank	Blank	8.3925E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:06	1661318406.111909870	21.0	Blank	Blank	8.8535E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:07	1661318407.111967090	22.0	Blank	Blank	9.4225E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:08	1661318408.112024310	23.0	Blank	Blank	8.3455E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:09	1661318409.111081600	24.0	Blank	Blank	9.0060E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:10	1661318410.111138820	25.0	Blank	Blank	8.7685E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:11	1661318411.111195560	26.0	Blank	Blank	8.4470E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:12	1661318412.111252780	27.0	Blank	Blank	9.1415E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:13	1661318413.111310000	28.0	Blank	Blank	8.7715E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:14	1661318414.111367230	29.0	Blank	Blank	8.6195E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:15	1661318415.111424450	30.0	Blank	Blank	8.7325E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:16	1661318416.111481670	31.0	Blank	Blank	8.5800E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:17	1661318417.111538890	32.0	Blank	Blank	8.8155E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:18	1661318418.111596110	33.0	Blank	Blank	9.0175E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:19	1661318419.111653330	34.0	Blank	Blank	8.7860E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:20	1661318420.111710550	35.0	Blank	Blank	9.1570E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:21	1661318421.111767770	36.0	Blank	Blank	8.5155E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:22	1661318422.111824990	37.0	Blank	Blank	8.2965E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:23	1661318423.111882210	38.0	Blank	Blank	9.0925E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:24	1661318424.111939430	39.0	Blank	Blank	8.4010E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:25	1661318425.110996720	40.0	Blank	Blank	8.4340E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:26	1661318426.112053870	41.0	Blank	Blank	9.2090E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:27	1661318427.111111160	42.0	Blank	Blank	8.7675E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:28	1661318428.111168380	43.0	Blank	Blank	7.9705E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:29	1661318429.111225600	44.0	Blank	Blank	9.3180E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:30	1661318430.111282820	45.0	Blank	Blank	8.2530E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:31	1661318431.111339570	46.0	Blank	Blank	8.5150E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.3000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:32	1661318432.111396790	47.0	Blank	Blank	9.4370E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:33	1661318433.111454010	48.0	Blank	Blank	8.4940E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	2.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:34	1661318434.111511230	49.0	Blank	Blank	8.0650E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:35	1661318435.111568450	50.0	Blank	Blank	9.4570E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:36	1661318436.111625670	51.0	Blank	Blank	8.2205E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:37	1661318437.111682890	52.0	Blank	Blank	8.1470E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.2000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:38	1661318438.111740110	53.0	Blank	Blank	9.6790E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:39	1661318439.111797330	54.0	Blank	Blank	8.4240E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:40	1661318440.111854550	55.0	Blank	Blank	8.2995E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:41	1661318441.111911770	56.0	Blank	Blank	9.6480E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:42	1661318442.111968990	57.0	Blank	Blank	8.4130E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.3000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:43	1661318443.112026210	58.0	Blank	Blank	7.8180E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:44	1661318444.111083510	59.0	Blank	Blank	9.8770E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:45	1661318445.110140320	60.0	Blank	Blank	8.4270E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:46	1661318446.111197470	61.0	Blank	Blank	7.9255E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:47	1661318447.110254760	62.0	Blank	Blank	9.8420E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:48	1661318448.111311910	63.0	Blank	Blank	8.3795E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:49	1661318449.111369130	64.0	Blank	Blank	8.0880E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:50	1661318450.111426350	65.0	Blank	Blank	9.8385E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:51	1661318451.111483570	66.0	Blank	Blank	8.5025E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:52	1661318452.111540790	67.0	Blank	Blank	8.0685E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:53	1661318453.111598010	68.0	Blank	Blank	1.0029E+0	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:54	1661318454.111655230	69.0	Blank	Blank	8.4050E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:55	1661318455.111712460	70.0	Blank	Blank	7.9840E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:56	1661318456.111769680	71.0	Blank	Blank	9.8505E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:57	1661318457.110826970	72.0	Blank	Blank	8.4930E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:58	1661318458.111884120	73.0	Blank	Blank	8.2210E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:20:59	1661318459.111941340	74.0	Blank	Blank	9.8515E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:00	1661318460.111998560	75.0	Blank	Blank	8.1460E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:01	1661318461.112055780	76.0	Blank	Blank	8.2735E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:02	1661318462.111113070	77.0	Blank	Blank	1.0162E+0	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:03	1661318463.111170290	78.0	Blank	Blank	8.1805E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:04	1661318464.111227510	79.0	Blank	Blank	8.0375E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	2.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:05	1661318465.111284730	80.0	Blank	Blank	9.8500E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:06	1661318466.111341480	81.0	Blank	Blank	8.1500E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:07	1661318467.111398700	82.0	Blank	Blank	8.4570E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:08	1661318468.111455920	83.0	Blank	Blank	1.0047E+0	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:09	1661318469.110513210	84.0	Blank	Blank	7.9855E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:10	1661318470.110570430	85.0	Blank	Blank	8.4475E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	9.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:11	1661318471.110627650	86.0	Blank	Blank	1.0018E+0	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:12	1661318472.111684800	87.0	Blank	Blank	7.9370E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:13	1661318473.111742020	88.0	Blank	Blank	8.7500E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:14	1661318474.111799240	89.0	Blank	Blank	9.7730E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	8.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:15	1661318475.111856460	90.0	Blank	Blank	7.9555E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
24/08/2022	13:21:16	1661318476.111913680	91.0	Blank	Blank	8.5930E-1	2.2000E+1	0.0000E+0	7.9300E+0	2.7300E+1	1.0000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
