


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	Encoder_counts	Diff_counts	Cond_(uS/cm)	Cond_Temp	Dust(#>1.0Mikrom)	EDAQ_Volts	pH_disabled	Na_disabled	SO4_disabled	Ca_disabled	H2O2_disabled	NH4_disabled	MQ/SPLE	NEW BAG	BREAK	LOG	
28/09/2022	13:04:55	1664341495.519698140	20.0	Sample	Sample	8.5145E-1	-4.1800E+2	1.8000E+1	3.4200E+0	2.6600E+1	2.4430E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:04:56	1664341496.519755360	21.0	Sample	Sample	9.6910E-1	-4.3700E+2	1.9000E+1	3.5000E+0	2.6600E+1	2.4940E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:04:57	1664341497.519812580	22.0	Sample	Sample	9.2865E-1	-4.5500E+2	1.8000E+1	3.5600E+0	2.6600E+1	2.6790E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:04:58	1664341498.519869800	23.0	Sample	Sample	8.6895E-1	-4.7400E+2	1.9000E+1	3.6300E+0	2.6600E+1	2.7500E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:04:59	1664341499.519927020	24.0	Sample	Sample	9.3985E-1	-4.9200E+2	1.8000E+1	3.6600E+0	2.6600E+1	2.8810E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:00	1664341500.519984240	25.0	Sample	Sample	9.4110E-1	-5.1100E+2	1.9000E+1	3.6400E+0	2.6600E+1	3.0580E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:01	1664341501.520041470	26.0	Sample	Sample	8.7085E-1	-5.3000E+2	1.9000E+1	3.4000E-1	2.6600E+1	3.0360E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:02	1664341502.520098690	27.0	Sample	Sample	8.8590E-1	-5.4800E+2	1.8000E+1	1.3000E+0	2.6600E+1	3.2430E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:03	1664341503.520155910	28.0	Sample	Sample	9.7415E-1	-5.6600E+2	1.8000E+1	3.7400E+0	2.6600E+1	3.3280E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:04	1664341504.519212720	29.0	Sample	Sample	9.1810E-1	-5.8400E+2	1.8000E+1	3.6600E+0	2.6600E+1	3.6580E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:05	1664341505.519269940	30.0	Sample	Sample	8.5595E-1	-6.0300E+2	1.9000E+1	3.5500E+0	2.6600E+1	3.8050E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:06	1664341506.519327160	31.0	Sample	Sample	9.9940E-1	-6.2100E+2	1.8000E+1	3.4800E+0	2.6600E+1	3.7540E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:07	1664341507.519384380	32.0	Sample	Sample	9.2460E-1	-6.4000E+2	1.9000E+1	3.4300E+0	2.6600E+1	3.8690E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:08	1664341508.519441600	33.0	Sample	Sample	8.7390E-1	-6.6000E+2	2.0000E+1	3.4300E+0	2.6600E+1	4.1040E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:09	1664341509.519498820	34.0	Sample	Sample	9.3860E-1	-6.7800E+2	1.8000E+1	3.5100E+0	2.6600E+1	4.4220E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:10	1664341510.519556040	35.0	Sample	Sample	9.3815E-1	-6.9700E+2	1.9000E+1	3.6200E+0	2.6600E+1	4.4280E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:11	1664341511.519613270	36.0	Sample	Sample	8.6410E-1	-7.1500E+2	1.8000E+1	3.6900E+0	2.6600E+1	4.4740E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:12	1664341512.519670490	37.0	Sample	Sample	9.3690E-1	-7.3400E+2	1.9000E+1	3.7600E+0	2.6600E+1	4.3680E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:13	1664341513.519727710	38.0	Sample	Sample	9.9100E-1	-7.5200E+2	1.8000E+1	3.8000E+0	2.6600E+1	4.3670E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:14	1664341514.519784930	39.0	Sample	Sample	9.2155E-1	-7.7100E+2	1.9000E+1	3.8700E+0	2.6600E+1	4.5810E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:15	1664341515.519842150	40.0	Sample	Sample	8.3330E-1	-7.8900E+2	1.8000E+1	3.9400E+0	2.6600E+1	4.6640E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:16	1664341516.519899370	41.0	Sample	Sample	1.0050E+0	-8.0800E+2	1.9000E+1	3.9900E+0	2.6600E+1	5.6350E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:17	1664341517.519956590	42.0	Sample	Sample	9.1860E-1	-8.2700E+2	1.9000E+1	4.0100E+0	2.6600E+1	1.8450E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:18	1664341518.520013810	43.0	Sample	Sample	8.4985E-1	-8.4500E+2	1.8000E+1	4.0100E+0	2.6600E+1	9.3000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:19	1664341519.520071030	44.0	Sample	Sample	9.4545E-1	-8.6400E+2	1.9000E+1	3.9600E+0	2.6600E+1	4.6900E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:20	1664341520.520127770	45.0	Sample	Sample	9.9885E-1	-8.8200E+2	1.8000E+1	3.8900E+0	2.6600E+1	4.7220E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:21	1664341521.520184990	46.0	Sample	Sample	8.8215E-1	-9.0000E+2	1.8000E+1	3.8100E+0	2.6600E+1	4.5270E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:22	1664341522.519242290	47.0	Sample	Sample	8.3175E-1	-9.1800E+2	1.8000E+1	3.7000E+0	2.6600E+1	4.8410E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:23	1664341523.519299510	48.0	Sample	Sample	9.8375E-1	-9.3700E+2	1.9000E+1	3.5800E+0	2.6600E+1	4.8930E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:24	1664341524.519356730	49.0	Sample	Sample	9.0600E-1	-9.5500E+2	1.8000E+1	3.4500E+0	2.6600E+1	4.9270E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:25	1664341525.519413950	50.0	Sample	Sample	8.3630E-1	-9.7400E+2	1.9000E+1	3.3400E+0	2.6600E+1	5.1120E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:26	1664341526.519471170	51.0	Sample	Sample	9.5640E-1	-9.9200E+2	1.8000E+1	3.2900E+0	2.6600E+1	5.2190E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:27	1664341527.519528390	52.0	Sample	Sample	9.5015E-1	-1.0100E+3	1.8000E+1	3.5600E+0	2.6600E+1	5.0800E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:28	1664341528.519585610	53.0	Sample	Sample	1.1332E+0	-1.0290E+3	1.9000E+1	4.2700E+0	2.6600E+1	5.0630E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:29	1664341529.519642830	54.0	Sample	Sample	8.0510E-1	-1.0470E+3	1.8000E+1	5.5700E+0	2.6600E+1	4.8590E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:30	1664341530.519700050	55.0	Sample	Sample	9.6765E-1	-1.0650E+3	1.8000E+1	7.3900E+0	2.6600E+1	4.8240E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:31	1664341531.519757270	56.0	Sample	Sample	9.2585E-1	-1.0820E+3	1.7000E+1	9.1900E+0	2.6600E+1	4.7900E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:32	1664341532.519814490	57.0	Sample	Sample	8.2795E-1	-1.1010E+3	1.9000E+1	1.0770E+1	2.6600E+1	4.7880E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:33	1664341533.519871710	58.0	Sample	Sample	1.0002E+0	-1.1190E+3	1.8000E+1	1.1930E+1	2.6600E+1	4.4650E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:34	1664341534.519928930	59.0	Sample	Sample	9.3405E-1	-1.1380E+3	1.9000E+1	1.2760E+1	2.6600E+1	4.2720E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:35	1664341535.519986150	60.0	Sample	Sample	8.5080E-1	-1.1560E+3	1.8000E+1	1.3170E+1	2.6600E+1	4.0360E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:36	1664341536.520043370	61.0	Sample	Sample	8.8520E-1	-1.1750E+3	1.9000E+1	1.3210E+1	2.6600E+1	4.0780E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:37	1664341537.528100970	62.0	Sample	Sample	9.6330E-1	-1.1930E+3	1.8000E+1	1.3010E+1	2.6600E+1	4.5230E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:38	1664341538.520157810	63.0	Sample	Sample	8.8070E-1	-1.2110E+3	1.8000E+1	1.2620E+1	2.6600E+1	5.5380E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:39	1664341539.519214630	64.0	Sample	Sample	8.7420E-1	-1.2300E+3	1.9000E+1	1.2120E+1	2.6600E+1	6.6460E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:40	1664341540.519271850	65.0	Sample	Sample	9.9945E-1	-1.2480E+3	1.8000E+1	1.1550E+1	2.6600E+1	7.8020E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:41	1664341541.519329070	66.0	Sample	Sample	9.1875E-1	-1.2660E+3	1.8000E+1	1.0870E+1	2.6600E+1	8.3670E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:42	1664341542.519386290	67.0	Sample	Sample	7.7875E-1	-1.2850E+3	1.9000E+1	1.0220E+1	2.6600E+1	8.9890E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:43	1664341543.519443510	68.0	Sample	Sample	9.4335E-1	-1.3030E+3	1.8000E+1	9.5200E+0	2.6600E+1	9.3930E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:44	1664341544.519500730	69.0	Sample	Sample	9.4530E-1	-1.3210E+3	1.8000E+1	8.8300E+0	2.6600E+1	9.6710E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:45	1664341545.519557950	70.0	Sample	Sample	8.3200E-1	-1.3390E+3	1.8000E+1	8.1100E+0	2.6600E+1	9.9220E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:46	1664341546.519615170	71.0	Sample	Sample	9.4450E-1	-1.3580E+3	1.9000E+1	7.4700E+0	2.6600E+1	1.0006E+4	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:47	1664341547.519672390	72.0	Sample	Sample	9.9365E-1	-1.3760E+3	1.8000E+1	6.9000E+0	2.6600E+1	9.8220E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:48	1664341548.519729610	73.0	Sample	Sample	8.8455E-1	-1.3940E+3	1.8000E+1	6.3600E+0	2.6600E+1	9.3070E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:49	1664341549.519786830	74.0	Sample	Sample	8.5045E-1	-1.4120E+3	1.8000E+1	5.8300E+0	2.6600E+1	9.1720E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:50	1664341550.519844050	75.0	Sample	Sample	9.7820E-1	-1.4300E+3	1.8000E+1	5.3900E+0	2.6600E+1	9.0730E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:51	1664341551.519901280	76.0	Sample	Sample	9.1090E-1	-1.4490E+3	1.9000E+1	5.0100E+0	2.6600E+1	8.8890E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:52	1664341552.519958500	77.0	Sample	Sample	8.5750E-1	-1.4680E+3	1.9000E+1	4.6600E+0	2.6600E+1	8.7540E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:53	1664341553.520015720	78.0	Sample	Sample	9.9115E-1	-1.4860E+3	1.8000E+1	4.3900E+0	2.6600E+1	8.7380E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:54	1664341554.520072940	79.0	Sample	Sample	9.6920E-1	-1.5040E+3	1.8000E+1	4.1800E+0	2.6600E+1	8.1340E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:55	1664341555.520129680	80.0	Sample	Sample	8.3055E-1	-1.5220E+3	1.8000E+1	3.9900E+0	2.6600E+1	8.2100E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:56	1664341556.520186900	81.0	Sample	Sample	9.1030E-1	-1.5400E+3	1.8000E+1	3.8500E+0	2.6600E+1	7.5930E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:57	1664341557.519244190	82.0	Sample	Sample	9.7835E-1	-1.5580E+3	1.8000E+1	3.7500E+0	2.6600E+1	7.4250E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:58	1664341558.519301410	83.0	Sample	Sample	8.8045E-1	-1.5760E+3	1.8000E+1	3.6800E+0	2.6600E+1	7.2120E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:05:59	1664341559.519358630	84.0	Sample	Sample	8.8450E-1	-1.5950E+3	1.9000E+1	3.6500E+0	2.6600E+1	7.2600E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:06:00	1664341560.519415860	85.0	Sample	Sample	1.0321E+0	-1.6130E+3	1.8000E+1	3.6300E+0	2.6600E+1	6.8620E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:06:01	1664341561.519473080	86.0	Sample	Sample	9.6225E-1	-1.6300E+3	1.7000E+1	3.6300E+0	2.6600E+1	6.6930E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:06:02	1664341562.519530300	87.0	Sample	Sample	8.0750E-1	-1.6490E+3	1.9000E+1	3.6500E+0	2.6600E+1	6.0790E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:06:03	1664341563.519587520	88.0	Sample	Sample	9.6030E-1	-1.6680E+3	1.9000E+1	3.6700E+0	2.6600E+1	6.1240E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:06:04	1664341564.519644740	89.0	Sample	Sample	9.8550E-1	-1.6860E+3	1.8000E+1	3.6700E+0	2.6600E+1	5.8710E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:06:05	1664341565.519701960	90.0	Sample	Sample	8.5310E-1	-1.7050E+3	1.9000E+1	3.6500E+0	2.6600E+1	5.9090E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	13:06:06	1664341566.519759180	91.0	Sample	Sample	9.2480E-1	-1.7240E+3	1.9000E+1	3.6200E+0	2.6600E+1	5.6710E+3	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
