


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	Encoder_counts	Diff_counts	Cond_(uS/cm)	Cond_Temp	Dust (# > 1.0 Mikrom)	EDAQ_Volts	pH_disabled	Na_disabled	SO4_disabled	Ca_disabled	H2O2_disabled	NH4_disabled	MQ/SPLE	NEW BAG	BREAK	LOG	
07/09/2022	13:15:43	1662527743.668293480	1145.0	Sample	Sample	9.8510E-1	5.7790E+3	1.8000E+1	7.1000E-1	2.3600E+1	3.7400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:44	1662527744.668350700	1146.0	Sample	Sample	1.0775E+0	5.7620E+3	1.7000E+1	7.0000E-1	2.3600E+1	3.2200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:45	1662527745.668407920	1147.0	Sample	Sample	1.0794E+0	5.7440E+3	1.8000E+1	6.8000E-1	2.3600E+1	3.3200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:46	1662527746.668465140	1148.0	Sample	Sample	9.8125E-1	5.7260E+3	1.8000E+1	6.8000E-1	2.3600E+1	3.0900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:47	1662527747.668522360	1149.0	Sample	Sample	1.0641E+0	5.7090E+3	1.7000E+1	6.6000E-1	2.3600E+1	2.9100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:48	1662527748.668579580	1150.0	Sample	Sample	1.0656E+0	5.6910E+3	1.8000E+1	6.6000E-1	2.3600E+1	3.0600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:49	1662527749.667636870	1151.0	Sample	Sample	9.6855E-1	5.6730E+3	1.8000E+1	6.6000E-1	2.3600E+1	2.5300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:50	1662527750.668694020	1152.0	Sample	Sample	1.1803E+0	5.6560E+3	1.7000E+1	6.5000E-1	2.3600E+1	2.4800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:51	1662527751.668751240	1153.0	Sample	Sample	1.1080E+0	5.6380E+3	1.8000E+1	6.5000E-1	2.3600E+1	2.3200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:52	1662527752.668808460	1154.0	Sample	Sample	9.4835E-1	5.6210E+3	1.7000E+1	6.5000E-1	2.3600E+1	2.2900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:53	1662527753.668865680	1155.0	Sample	Sample	1.0971E+0	5.6030E+3	1.8000E+1	6.5000E-1	2.3600E+1	2.0300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:54	1662527754.668922900	1156.0	Sample	Sample	1.2102E+0	5.5850E+3	1.8000E+1	6.5000E-1	2.3600E+1	2.0600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:55	1662527755.668980120	1157.0	Sample	Sample	9.6160E-1	5.5680E+3	1.7000E+1	6.5000E-1	2.3600E+1	1.7900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:56	1662527756.669037340	1158.0	Sample	Sample	9.2525E-1	5.5500E+3	1.8000E+1	6.5000E-1	2.3600E+1	1.9000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:57	1662527757.668094630	1159.0	Sample	Sample	1.2463E+0	5.5330E+3	1.7000E+1	6.5000E-1	2.3600E+1	1.8000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:58	1662527758.668151380	1160.0	Sample	Sample	9.9000E-1	5.5150E+3	1.8000E+1	6.6000E-1	2.3600E+1	1.7900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:15:59	1662527759.668208600	1161.0	Sample	Sample	9.3195E-1	5.4970E+3	1.8000E+1	6.6000E-1	2.3600E+1	1.6100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:00	1662527760.668265820	1162.0	Sample	Sample	1.2297E+0	5.4800E+3	1.7000E+1	6.6000E-1	2.3600E+1	1.7000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:01	1662527761.668323040	1163.0	Sample	Sample	9.8975E-1	5.4620E+3	1.8000E+1	6.7000E-1	2.3600E+1	1.7100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:02	1662527762.667380330	1164.0	Sample	Sample	9.3700E-1	5.4450E+3	1.7000E+1	6.9000E-1	2.3600E+1	1.4800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:03	1662527763.668437480	1165.0	Sample	Sample	1.1333E+0	5.4280E+3	1.7000E+1	7.1000E-1	2.3600E+1	1.7900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:04	1662527764.668494700	1166.0	Sample	Sample	1.1310E+0	5.4100E+3	1.8000E+1	7.2000E-1	2.3600E+1	1.5700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:05	1662527765.668551920	1167.0	Sample	Sample	9.7595E-1	5.3920E+3	1.8000E+1	7.4000E-1	2.3600E+1	1.4200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:06	1662527766.668609140	1168.0	Sample	Sample	1.0162E+0	5.3750E+3	1.7000E+1	7.7000E-1	2.3600E+1	1.5700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:07	1662527767.668666360	1169.0	Sample	Sample	1.0819E+0	5.3570E+3	1.8000E+1	7.7000E-1	2.3600E+1	1.3300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:08	1662527768.668723580	1170.0	Sample	Sample	1.0862E+0	5.3400E+3	1.7000E+1	7.9000E-1	2.3600E+1	1.6300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:09	1662527769.668780800	1171.0	Sample	Sample	9.8140E-1	5.3230E+3	1.7000E+1	7.9000E-1	2.3600E+1	1.5800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:10	1662527770.668838020	1172.0	Sample	Sample	1.2103E+0	5.3050E+3	1.8000E+1	7.9000E-1	2.3600E+1	1.5400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:11	1662527771.668895240	1173.0	Sample	Sample	1.1463E+0	5.2880E+3	1.7000E+1	7.9000E-1	2.3600E+1	1.4000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:12	1662527772.668952460	1174.0	Sample	Sample	9.9545E-1	5.2700E+3	1.8000E+1	7.9000E-1	2.3600E+1	1.8400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:13	1662527773.669009680	1175.0	Sample	Sample	1.0940E+0	5.2530E+3	1.7000E+1	7.8000E-1	2.3600E+1	1.7800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:14	1662527774.669066910	1176.0	Sample	Sample	1.2430E+0	5.2350E+3	1.8000E+1	7.8000E-1	2.3600E+1	1.6100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:15	1662527775.668123720	1177.0	Sample	Sample	9.8480E-1	5.2180E+3	1.7000E+1	7.7000E-1	2.3600E+1	1.8400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:16	1662527776.668180940	1178.0	Sample	Sample	1.0019E+0	5.2000E+3	1.8000E+1	7.7000E-1	2.3600E+1	1.7400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:17	1662527777.668238160	1179.0	Sample	Sample	1.1934E+0	5.1830E+3	1.7000E+1	7.5000E-1	2.3600E+1	1.8900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:18	1662527778.667295460	1180.0	Sample	Sample	9.8935E-1	5.1660E+3	1.7000E+1	7.5000E-1	2.3600E+1	1.7800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:19	1662527779.668352600	1181.0	Sample	Sample	1.0835E+0	5.1480E+3	1.8000E+1	7.3000E-1	2.3600E+1	1.9200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:20	1662527780.668409820	1182.0	Sample	Sample	1.0669E+0	5.1310E+3	1.7000E+1	7.3000E-1	2.3600E+1	1.9900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:21	1662527781.668467040	1183.0	Sample	Sample	9.6845E-1	5.1140E+3	1.7000E+1	7.3000E-1	2.3600E+1	1.8900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:22	1662527782.668524260	1184.0	Sample	Sample	1.1408E+0	5.0960E+3	1.8000E+1	7.2000E-1	2.3600E+1	1.9100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:23	1662527783.668581490	1185.0	Sample	Sample	1.0351E+0	5.0790E+3	1.7000E+1	7.1000E-1	2.3600E+1	2.0800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:24	1662527784.668638710	1186.0	Sample	Sample	9.6610E-1	5.0610E+3	1.8000E+1	7.1000E-1	2.3600E+1	1.9700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:25	1662527785.668695930	1187.0	Sample	Sample	1.1155E+0	5.0440E+3	1.7000E+1	7.1000E-1	2.3600E+1	1.6300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:26	1662527786.668753150	1188.0	Sample	Sample	1.1433E+0	5.0270E+3	1.7000E+1	7.1000E-1	2.3600E+1	2.0300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:27	1662527787.668810370	1189.0	Sample	Sample	9.6685E-1	5.0090E+3	1.8000E+1	7.1000E-1	2.3600E+1	1.9500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:28	1662527788.668867590	1190.0	Sample	Sample	1.0209E+0	4.9920E+3	1.7000E+1	7.1000E-1	2.3600E+1	2.0100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:29	1662527789.668924810	1191.0	Sample	Sample	1.1298E+0	4.9740E+3	1.8000E+1	7.1000E-1	2.3600E+1	1.7300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:30	1662527790.668982030	1192.0	Sample	Sample	9.5985E-1	4.9570E+3	1.7000E+1	7.3000E-1	2.3600E+1	1.9700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:31	1662527791.669039250	1193.0	Sample	Sample	9.2105E-1	4.9390E+3	1.8000E+1	7.5000E-1	2.3600E+1	1.7800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:32	1662527792.668096060	1194.0	Sample	Sample	1.2121E+0	4.9220E+3	1.7000E+1	7.7000E-1	2.3600E+1	1.6900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:33	1662527793.668153290	1195.0	Sample	Sample	9.6550E-1	4.9040E+3	1.8000E+1	7.8000E-1	2.3600E+1	1.8000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:34	1662527794.668210510	1196.0	Sample	Sample	9.3830E-1	4.8870E+3	1.7000E+1	8.2000E-1	2.3600E+1	1.6800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:35	1662527795.668267730	1197.0	Sample	Sample	1.1597E+0	4.8700E+3	1.7000E+1	8.5000E-1	2.3600E+1	1.6000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:36	1662527796.668324950	1198.0	Sample	Sample	9.9490E-1	4.8520E+3	1.8000E+1	8.7000E-1	2.3600E+1	1.7600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:37	1662527797.668382170	1199.0	Sample	Sample	9.3680E-1	4.8340E+3	1.8000E+1	8.9000E-1	2.3600E+1	1.8700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:38	1662527798.668439390	1200.0	Sample	Sample	1.0405E+0	4.8170E+3	1.7000E+1	9.2000E-1	2.3600E+1	1.7000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:39	1662527799.668496610	1201.0	Sample	Sample	9.9890E-1	4.7990E+3	1.8000E+1	9.4000E-1	2.3600E+1	1.6400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:40	1662527800.668553830	1202.0	Sample	Sample	9.5885E-1	4.7820E+3	1.7000E+1	9.5000E-1	2.3600E+1	1.9600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:41	1662527801.668611050	1203.0	Sample	Sample	1.0176E+0	4.7640E+3	1.8000E+1	9.7000E-1	2.3600E+1	1.8200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:42	1662527802.668668270	1204.0	Sample	Sample	1.1023E+0	4.7470E+3	1.7000E+1	9.9000E-1	2.3600E+1	2.1000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:43	1662527803.668725490	1205.0	Sample	Sample	1.0209E+0	4.7290E+3	1.8000E+1	1.0100E+0	2.3600E+1	1.6600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:44	1662527804.668782710	1206.0	Sample	Sample	9.7545E-1	4.7110E+3	1.8000E+1	1.0200E+0	2.3600E+1	1.9000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:45	1662527805.668839930	1207.0	Sample	Sample	1.2167E+0	4.6930E+3	1.8000E+1	1.0200E+0	2.3600E+1	1.8300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:46	1662527806.668897150	1208.0	Sample	Sample	1.1545E+0	4.6750E+3	1.8000E+1	1.0400E+0	2.3600E+1	1.9900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:47	1662527807.668954370	1209.0	Sample	Sample	1.0004E+0	4.6710E+3	4.0000E+0	1.0700E+0	2.3600E+1	2.0300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:48	1662527808.669011590	1210.0	Sample	Sample	1.0804E+0	4.8400E+3	-1.6900E+2	1.0900E+0	2.3600E+1	1.8100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:49	1662527809.669068810	1211.0	Sample	Sample	1.1916E+0	4.8900E+3	-5.0000E+1	1.1400E+0	2.3600E+1	2.0200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:50	1662527810.668125630	1212.0	Sample	Sample	9.8170E-1	4.4400E+3	4.5000E+2	1.1900E+0	2.3600E+1	2.0000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:51	1662527811.668182850	1213.0	Sample	Sample	1.1328E+0	2.8300E+2	4.1570E+3	1.2500E+0	2.3600E+1	1.9400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:52	1662527812.668240070	1214.0	Sample	Sample	1.1343E+0	-2.0000E+0	2.8500E+2	1.3100E+0	2.3600E+1	1.9300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:53	1662527813.668297290	1215.0	Sample	Sample	9.8465E-1	-2.0000E+0	0.0000E+0	1.3600E+0	2.3600E+1	2.0300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:54	1662527814.668354510	1216.0	Sample	Sample	1.0858E+0	-2.0000E+0	0.0000E+0	1.4200E+0	2.3600E+1	2.0800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:55	1662527815.668411730	1217.0	Sample	Sample	1.0930E+0	-2.0000E+0	0.0000E+0	1.4600E+0	2.3600E+1	2.3400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:56	1662527816.668468950	1218.0	Sample	Sample	9.6930E-1	-3.0000E+0	1.0000E+0	1.4900E+0	2.3600E+1	2.5300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:57	1662527817.668526170	1219.0	Sample	Sample	1.1386E+0	-3.0000E+0	0.0000E+0	1.5300E+0	2.3600E+1	3.0500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:58	1662527818.668583390	1220.0	Sample	Sample	1.0585E+0	-3.0000E+0	0.0000E+0	1.5300E+0	2.3600E+1	3.3300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:16:59	1662527819.668640610	1221.0	Sample	Sample	9.6760E-1	-3.0000E+0	0.0000E+0	1.5400E+0	2.3600E+1	4.5900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:00	1662527820.668697830	1222.0	Sample	Sample	1.1785E+0	-3.0000E+0	0.0000E+0	1.5400E+0	2.3600E+1	4.2100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:01	1662527821.668755050	1223.0	Sample	Sample	1.1436E+0	-3.0000E+0	0.0000E+0	1.5400E+0	2.3600E+1	5.2500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:02	1662527822.668812270	1224.0	Sample	Sample	9.5830E-1	-3.0000E+0	0.0000E+0	1.5000E+0	2.3600E+1	5.9000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:03	1662527823.668869490	1225.0	Sample	Sample	9.8890E-1	-3.0000E+0	0.0000E+0	1.4700E+0	2.3600E+1	6.9800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:04	1662527824.668926720	1226.0	Sample	Sample	1.1303E+0	-3.0000E+0	0.0000E+0	1.4300E+0	2.3600E+1	6.7900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:05	1662527825.668983940	1227.0	Sample	Sample	9.5200E-1	-3.0000E+0	0.0000E+0	1.4000E+0	2.3600E+1	7.5600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:06	1662527826.669041160	1228.0	Sample	Sample	9.8795E-1	-3.0000E+0	0.0000E+0	1.3500E+0	2.3600E+1	7.0000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:07	1662527827.668097970	1229.0	Sample	Sample	1.3116E+0	-3.0000E+0	0.0000E+0	1.3000E+0	2.3600E+1	7.3700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:08	1662527828.668155190	1230.0	Sample	Sample	1.0057E+0	-3.0000E+0	0.0000E+0	1.2500E+0	2.3600E+1	8.3500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:09	1662527829.668212410	1231.0	Sample	Sample	9.3390E-1	-3.0000E+0	0.0000E+0	1.1900E+0	2.3600E+1	7.6900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:10	1662527830.668269630	1232.0	Sample	Sample	1.2068E+0	-3.0000E+0	0.0000E+0	1.1400E+0	2.3600E+1	7.5500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:11	1662527831.668326850	1233.0	Sample	Sample	9.8605E-1	-3.0000E+0	0.0000E+0	1.0900E+0	2.3600E+1	8.4300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:12	1662527832.668384070	1234.0	Sample	Sample	9.5220E-1	-3.0000E+0	0.0000E+0	1.0400E+0	2.3600E+1	7.7600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:13	1662527833.668441300	1235.0	Sample	Sample	1.0436E+0	-3.0000E+0	0.0000E+0	9.9000E-1	2.3600E+1	7.5300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:14	1662527834.668498520	1236.0	Sample	Sample	1.0329E+0	-3.0000E+0	0.0000E+0	9.5000E-1	2.3600E+1	7.2400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:17:15	1662527835.668555740	1237.0	Sample	Sample	9.8255E-1	-3.0000E+0	0.0000E+0	9.2000E-1	2.3600E+1	6.6500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
