


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	MQ/SPLE	NEW BAG	BREAK	LOG	
28/09/2022	11:04:03	1664334243.519907470	21.0	Blank	Blank	8.2840E-1	9.8370E+3	1.7000E+1	5.4000E-1	2.6600E+1	1.0600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:04	1664334244.519964690	22.0	Blank	Blank	9.1055E-1	9.8190E+3	1.8000E+1	5.4000E-1	2.6600E+1	1.4500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:05	1664334245.520021920	23.0	Blank	Blank	1.0256E+0	9.8010E+3	1.8000E+1	5.4000E-1	2.6600E+1	1.3300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:06	1664334246.520079140	24.0	Blank	Blank	9.6790E-1	9.7830E+3	1.8000E+1	5.4000E-1	2.6600E+1	1.1000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:07	1664334247.520136360	25.0	Blank	Blank	7.4375E-1	9.7650E+3	1.8000E+1	5.3000E-1	2.6600E+1	1.2600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:08	1664334248.520193580	26.0	Blank	Blank	9.3630E-1	9.7470E+3	1.8000E+1	5.3000E-1	2.6600E+1	1.3600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:09	1664334249.519250390	27.0	Blank	Blank	9.2210E-1	9.7290E+3	1.8000E+1	5.3000E-1	2.6600E+1	1.1900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:10	1664334250.519307610	28.0	Blank	Blank	8.0220E-1	9.7120E+3	1.7000E+1	5.3000E-1	2.6600E+1	1.4400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:11	1664334251.519364830	29.0	Blank	Blank	9.6485E-1	9.6940E+3	1.8000E+1	5.3000E-1	2.6600E+1	1.3300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:12	1664334252.519422050	30.0	Blank	Blank	9.9965E-1	9.6760E+3	1.8000E+1	5.3000E-1	2.6600E+1	1.8900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
