


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	Encoder_counts	Diff_counts	Cond_(uS/cm)	Cond_Temp	Dust(#>1.0Mikrom)	EDAQ_Volts	pH_disabled	Na_disabled	SO4_disabled	Ca_disabled	H2O2_disabled	NH4_disabled	MQ/SPLE	NEW BAG	BREAK	LOG	
23/08/2022	14:34:20	1661236460.110866550	0.0	Blank	Blank	8.5560E-1	-1.0000E+1	0.0000E+0	1.3000E+1	2.8300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:21	1661236461.109923840	1.0	Blank	Blank	1.0257E+0	-1.0000E+1	0.0000E+0	1.3000E+1	2.8300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:22	1661236462.109981060	2.0	Blank	Blank	8.4625E-1	-1.0000E+1	0.0000E+0	1.2990E+1	2.8300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:23	1661236463.110038280	3.0	Blank	Blank	8.3380E-1	-1.0000E+1	0.0000E+0	1.2990E+1	2.8300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:24	1661236464.110095500	4.0	Blank	Blank	1.0241E+0	-1.0000E+1	0.0000E+0	1.2990E+1	2.8300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:25	1661236465.110152720	5.0	Blank	Blank	8.0220E-1	-1.0000E+1	0.0000E+0	1.2990E+1	2.8300E+1	5.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:26	1661236466.110209940	6.0	Blank	Blank	8.5090E-1	-1.0000E+1	0.0000E+0	1.2990E+1	2.8300E+1	3.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:27	1661236467.110267160	7.0	Blank	Blank	1.0211E+0	-1.0000E+1	0.0000E+0	1.2990E+1	2.8300E+1	7.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:28	1661236468.110324380	8.0	Blank	Blank	8.4395E-1	-1.0000E+1	0.0000E+0	1.2990E+1	2.8300E+1	6.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
23/08/2022	14:34:29	1661236469.110381600	9.0	Blank	Blank	8.5260E-1	-1.0000E+1	0.0000E+0	1.2990E+1	2.8300E+1	4.0000E+0	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
